epoch,iou_score,loss,val_iou_score,val_loss
0,0.4238245487213135,0.2645241320133209,0.37386611104011536,0.3483773171901703
1,0.5328009724617004,0.07866957783699036,0.4025070071220398,0.3037460744380951
2,0.575092613697052,0.0016573765315115452,0.4473922848701477,0.23552222549915314
3,0.5987859964370728,-0.038001734763383865,0.5016492009162903,0.15086744725704193
4,0.6229143142700195,-0.07467261701822281,0.5687932968139648,0.04540173336863518
5,0.6715725064277649,-0.14825811982154846,0.6665469408035278,-0.09035147726535797
6,1.059249997138977,-0.7946892976760864,0.7106622457504272,-0.1462208479642868
7,1.6582140922546387,-1.8151793479919434,0.8434377312660217,-0.39729729294776917
8,1.9934453964233398,-2.3414573669433594,1.1226439476013184,-0.9130448698997498
9,2.6462600231170654,-3.3376474380493164,1.0467432737350464,-0.7876743674278259
10,3.4058890342712402,-4.403038501739502,1.1887648105621338,-1.0438268184661865
11,4.050987243652344,-5.25222110748291,1.6646000146865845,-1.8242803812026978
12,4.608302116394043,-5.920845985412598,2.2671329975128174,-2.7626419067382812
13,4.925363540649414,-6.303675174713135,2.275974988937378,-2.8018147945404053
14,5.0888166427612305,-6.472336769104004,4.0187458992004395,-5.173622131347656
15,5.316417694091797,-6.7329020500183105,4.74518346786499,-6.054792404174805
16,5.502556800842285,-6.931342601776123,4.536093711853027,-5.814013481140137
17,5.620447158813477,-7.072307109832764,2.90740704536438,-3.715925455093384
18,5.89515495300293,-7.376071453094482,2.7608165740966797,-3.524738311767578
19,6.28838586807251,-7.776281356811523,3.3660547733306885,-4.336570739746094
0,0.29981881380081177,0.6436747908592224,0.2500017583370209,0.7478753924369812
1,0.2500498592853546,0.7478463053703308,0.2500017583370209,0.7478753924369812
2,0.2500465214252472,0.747846245765686,0.2500017583370209,0.7478753924369812
3,0.2500433921813965,0.747846245765686,0.2500017583370209,0.7478753924369812
4,0.25004276633262634,0.7478465437889099,0.2500017583370209,0.7478753924369812
0,0.3726053833961487,0.3441019654273987,0.37389814853668213,0.34642961621284485
1,0.3741777241230011,0.3418552875518799,0.3741845190525055,0.3460765779018402
2,0.3753873109817505,0.3393300771713257,0.37470901012420654,0.34543365240097046
3,0.3769952654838562,0.33668071031570435,0.3755279779434204,0.34433671832084656
4,0.37933701276779175,0.3334793746471405,0.37685611844062805,0.3423464894294739
5,0.3818823993206024,0.32946261763572693,0.3789483904838562,0.3389793038368225
6,0.3850027322769165,0.32425403594970703,0.3822171688079834,0.3334837555885315
7,0.3893128037452698,0.31750768423080444,0.3873547911643982,0.3246799409389496
8,0.39486294984817505,0.30819782614707947,0.39486902952194214,0.31180715560913086
9,0.4032759368419647,0.2948230803012848,0.4054206311702728,0.29394665360450745
10,0.415851354598999,0.2748931050300598,0.42070916295051575,0.2683521807193756
11,0.4352024793624878,0.24395211040973663,0.444229394197464,0.2292431741952896
12,0.46495330333709717,0.19518053531646729,0.4794972836971283,0.17069704830646515
13,0.5066819190979004,0.1262756735086441,0.5207557082176208,0.10206038504838943
14,0.5511856079101562,0.054038118571043015,0.5557827353477478,0.04439530149102211
15,0.5901454091072083,-0.009092535823583603,0.5857416987419128,-0.003349657403305173
16,0.6317970752716064,-0.07483450323343277,0.6198453307151794,-0.05653921142220497
17,0.684578001499176,-0.15881307423114777,0.662256121635437,-0.12381680309772491
18,0.7442379593849182,-0.2561895549297333,0.7137765288352966,-0.2079259604215622
19,0.8097394704818726,-0.3665372133255005,0.777760922908783,-0.3143042027950287
20,0.8875259757041931,-0.4980674088001251,0.8689622282981873,-0.4683867394924164
21,0.9961642622947693,-0.6875461935997009,0.9125311970710754,-0.5418644547462463
22,1.1177356243133545,-0.8992727994918823,0.9135994911193848,-0.5421203970909119
23,1.2204022407531738,-1.075021505355835,0.9105967283248901,-0.5346938967704773
24,1.3180427551269531,-1.2439676523208618,0.9130264520645142,-0.5394169688224792
25,1.4109747409820557,-1.404812216758728,0.9081385731697083,-0.5292412638664246
26,1.5114758014678955,-1.5633163452148438,0.8942595720291138,-0.5019136667251587
0,0.3569386303424835,0.6428431272506714,0.376205176115036,0.6241818070411682
0,0.3695469796657562,0.6304560303688049,0.37088531255722046,0.6300073862075806
1,0.37069031596183777,0.6294491291046143,0.37101271748542786,0.6298797130584717
2,0.3716690242290497,0.6284035444259644,0.37127599120140076,0.6296156048774719
3,0.3731491267681122,0.6273175477981567,0.3717104196548462,0.6291804909706116
4,0.3737765848636627,0.6262108683586121,0.3724605441093445,0.6284285187721252
5,0.37488192319869995,0.6249807476997375,0.3736725449562073,0.627212643623352
6,0.3760298192501068,0.6236269474029541,0.3755025565624237,0.6253767609596252
7,0.37770116329193115,0.6221441626548767,0.3778555691242218,0.6230169534683228
8,0.379267156124115,0.6205081939697266,0.3805776536464691,0.6202881336212158
9,0.381326824426651,0.6185777187347412,0.3834635019302368,0.6173962354660034
10,0.383474737405777,0.6162626147270203,0.38645225763320923,0.6144030690193176
11,0.3862192928791046,0.6135823130607605,0.3896784484386444,0.6111730933189392
12,0.38918671011924744,0.6103839874267578,0.3933241665363312,0.6075234413146973
13,0.39323824644088745,0.6065702438354492,0.3975428640842438,0.6033006906509399
14,0.3980907201766968,0.6019800305366516,0.4025595188140869,0.5982801914215088
15,0.4038016200065613,0.5963215231895447,0.40866056084632874,0.5921750664710999
16,0.41090187430381775,0.58933025598526,0.4161023199558258,0.5847287178039551
17,0.41934579610824585,0.5805714130401611,0.4252437353134155,0.5755817294120789
18,0.43055227398872375,0.5698159337043762,0.4363875687122345,0.5644314289093018
19,0.44274547696113586,0.5568448305130005,0.4498060643672943,0.5510054230690002
20,0.4595203399658203,0.5408461093902588,0.4658532738685608,0.534949004650116
21,0.477311909198761,0.5225436687469482,0.48385635018348694,0.5169345736503601
22,0.49751901626586914,0.5025395750999451,0.5025617480278015,0.4982166886329651
23,0.5175747871398926,0.48239007592201233,0.5207831859588623,0.4799787104129791
24,0.5359936356544495,0.46395164728164673,0.5373568534851074,0.46338239312171936
25,0.5533595681190491,0.4468107223510742,0.5522507429122925,0.4484545886516571
26,0.5681342482566833,0.431681752204895,0.5660027265548706,0.4346535801887512
27,0.5832337141036987,0.41673892736434937,0.5797387957572937,0.42084622383117676
28,0.598780632019043,0.40092629194259644,0.5947402119636536,0.405744343996048
29,0.6162698864936829,0.3831840753555298,0.6118815541267395,0.3884729743003845
30,0.6362798810005188,0.36337921023368835,0.6315474510192871,0.3686384856700897
31,0.6604500412940979,0.3396872878074646,0.6552489399909973,0.34471479058265686
32,0.686484158039093,0.3134424686431885,0.6819159388542175,0.31777510046958923
33,0.7170027494430542,0.28356727957725525,0.7109357714653015,0.2884388267993927
34,0.7503303289413452,0.24980376660823822,0.7476260662078857,0.25130605697631836
35,0.7870004177093506,0.2130655199289322,0.7911196351051331,0.20721717178821564
36,0.8287246227264404,0.17074747383594513,0.8439700603485107,0.1535169929265976
37,0.8787109851837158,0.12103767693042755,0.897478461265564,0.09893070161342621
38,0.9410536885261536,0.060035791248083115,0.9488177299499512,0.04630540311336517
39,1.0043622255325317,-0.0045243133790791035,0.9852107763290405,0.008796793408691883
0,0.3721683919429779,0.627539873123169,0.37998175621032715,0.6201444268226624
1,0.37413620948791504,0.6256721615791321,0.3803005516529083,0.6198253631591797
2,0.3761829733848572,0.6236931681632996,0.3808581531047821,0.6192666888237
3,0.3785121738910675,0.6216235160827637,0.3817366659641266,0.6183857917785645
4,0.381093829870224,0.6191855072975159,0.3832837641239166,0.6168330311775208
5,0.3835504353046417,0.6165352463722229,0.38623759150505066,0.6138675808906555
6,0.3867490589618683,0.6134086847305298,0.390488862991333,0.6096010208129883
7,0.3898542821407318,0.6097376942634583,0.39570218324661255,0.6043676137924194
8,0.3948466181755066,0.6055285334587097,0.40190720558166504,0.5981383323669434
9,0.39951157569885254,0.6004113554954529,0.4088258147239685,0.5911945700645447
10,0.4058426320552826,0.5942668318748474,0.41639989614486694,0.5835941433906555
11,0.41311872005462646,0.5868966579437256,0.4249555468559265,0.5750095844268799
12,0.4216790199279785,0.5779930353164673,0.4349241256713867,0.5650075674057007
13,0.43228599429130554,0.5672966837882996,0.4466226100921631,0.553270161151886
14,0.44564008712768555,0.554297924041748,0.4603208005428314,0.5395271182060242
15,0.46093153953552246,0.5393864512443542,0.4758252501487732,0.5239741802215576
16,0.4773721992969513,0.5228329300880432,0.49265825748443604,0.5070906281471252
17,0.49481692910194397,0.5052542686462402,0.5097301602363586,0.48997029662132263
18,0.5111443400382996,0.48871999979019165,0.5259234309196472,0.4737359881401062
19,0.5259479284286499,0.47382888197898865,0.5396840572357178,0.4599458873271942
20,0.5382676124572754,0.4615592360496521,0.5509111881256104,0.44869858026504517
21,0.5488764643669128,0.4512944519519806,0.5597130060195923,0.4398829936981201
22,0.5566156506538391,0.442964106798172,0.566961407661438,0.43262341618537903
23,0.5636682510375977,0.43642961978912354,0.5727956295013428,0.42677992582321167
24,0.5696431398391724,0.43052971363067627,0.5779715180397034,0.4215947091579437
25,0.5741561651229858,0.425784707069397,0.5825256109237671,0.4170309901237488
26,0.5788668394088745,0.42090797424316406,0.5867066383361816,0.4128396511077881
27,0.5834916830062866,0.4167548716068268,0.5906991362571716,0.4088359475135803
28,0.5872038006782532,0.4124547243118286,0.594610869884491,0.40491196513175964
29,0.5916357040405273,0.4082135856151581,0.5985532999038696,0.4009554386138916
30,0.5956887006759644,0.40410885214805603,0.6025742292404175,0.396918922662735
31,0.6004475951194763,0.3995821475982666,0.6066614985466003,0.3928150236606598
32,0.6050549745559692,0.3954232633113861,0.6112829446792603,0.38817456364631653
33,0.609094500541687,0.39057740569114685,0.616411566734314,0.38302406668663025
34,0.614966094493866,0.38479986786842346,0.6220417022705078,0.3773706257343292
35,0.6210029721260071,0.3788163363933563,0.628823459148407,0.37056171894073486
36,0.6289544701576233,0.371146023273468,0.636799156665802,0.3625560700893402
37,0.637883186340332,0.36241665482521057,0.646705150604248,0.3526182770729065
38,0.6494660973548889,0.3501865267753601,0.6593505144119263,0.3399406671524048
39,0.6639964580535889,0.3363249599933624,0.6759207248687744,0.3233380615711212
0,0.3702750504016876,0.07123253494501114,0.3845936357975006,0.07543125003576279
1,0.3777998089790344,0.055031292140483856,0.38845130801200867,0.06653191149234772
2,0.38628366589546204,0.042833440005779266,0.3927294909954071,0.05765985697507858
3,0.39526838064193726,0.03336847946047783,0.3983137011528015,0.0487322174012661
4,0.4042292833328247,0.02668897435069084,0.40519940853118896,0.04029222950339317
5,0.4117044508457184,0.022352753207087517,0.4134470522403717,0.032579854130744934
6,0.4179278016090393,0.019557079300284386,0.4230080544948578,0.0260553527623415
7,0.42365872859954834,0.0177395511418581,0.43344417214393616,0.02132810279726982
8,0.4285067617893219,0.016526740044355392,0.4431810975074768,0.01844838075339794
9,0.4331933856010437,0.015699664130806923,0.45127183198928833,0.016859980300068855
10,0.43678319454193115,0.015112495981156826,0.45769378542900085,0.01597008667886257
11,0.44140684604644775,0.014683914370834827,0.4630545973777771,0.015416833572089672
12,0.4446527063846588,0.014331660233438015,0.4676814675331116,0.015033605508506298
13,0.44811615347862244,0.014072502963244915,0.4718599319458008,0.014749801717698574
14,0.45175907015800476,0.013857332989573479,0.47574883699417114,0.014525918290019035
15,0.45548927783966064,0.013672292232513428,0.47950735688209534,0.014342145062983036
16,0.4585407078266144,0.013512357138097286,0.48277613520622253,0.014192056842148304
17,0.46122947335243225,0.013376036658883095,0.4859094023704529,0.014059419743716717
18,0.46456480026245117,0.013254379853606224,0.4889070987701416,0.013943621888756752
19,0.4670490026473999,0.0131587665528059,0.4917197525501251,0.013843168504536152
20,0.4696359932422638,0.013065415434539318,0.4944815933704376,0.013753045350313187
21,0.47223415970802307,0.012969966046512127,0.49696990847587585,0.013674263842403889
22,0.4749065041542053,0.01288389228284359,0.4993029534816742,0.01360557321459055
23,0.4778037667274475,0.012804940342903137,0.5016223192214966,0.013541626743972301
24,0.47968658804893494,0.012745766900479794,0.5037941336631775,0.013482348993420601
25,0.4819117784500122,0.01267283409833908,0.5058954358100891,0.013427559286355972
26,0.48403874039649963,0.012615296989679337,0.5079187154769897,0.01337835006415844
27,0.48574769496917725,0.012555936351418495,0.5096924901008606,0.013332278467714787
28,0.4881065785884857,0.012503438629209995,0.5114891529083252,0.013292591087520123
29,0.4895394444465637,0.012461848556995392,0.5131953954696655,0.013255562633275986
30,0.4911298155784607,0.0124209588393569,0.5148305892944336,0.013219487853348255
31,0.4928587079048157,0.012371992692351341,0.5163666605949402,0.013184905052185059
32,0.4942792057991028,0.012332482263445854,0.5178449153900146,0.01315375417470932
33,0.4957544803619385,0.012298169545829296,0.5193185210227966,0.013122312724590302
34,0.4975988268852234,0.012251055799424648,0.5207961797714233,0.013094884343445301
35,0.4989437460899353,0.01222471334040165,0.522066593170166,0.013067041523754597
36,0.5006784796714783,0.012185866944491863,0.5233572125434875,0.013044321909546852
37,0.5019405484199524,0.012153277173638344,0.5246514678001404,0.0130230113863945
38,0.5029873251914978,0.012129483744502068,0.5258120894432068,0.01300030667334795
39,0.5046408772468567,0.012096752412617207,0.5269147753715515,0.012979874387383461
0,0.40600454807281494,0.4061148166656494,0.3932484984397888,0.416471928358078
1,0.48976045846939087,0.2998097836971283,0.4191277027130127,0.38836443424224854
2,0.552330732345581,0.217424675822258,0.46138137578964233,0.34047186374664307
3,0.5800974369049072,0.18268923461437225,0.5154489874839783,0.27641889452934265
4,0.6058744788169861,0.1501278430223465,0.5710689425468445,0.209321528673172
5,0.687463641166687,0.03648783639073372,0.4607508182525635,0.3431040048599243
6,1.116075873374939,-0.8315688371658325,0.2818971276283264,0.6587588787078857
0,0.3792199492454529,0.33268630504608154,0.38399559259414673,0.32951819896698
1,0.4204511046409607,0.26323816180229187,0.39585787057876587,0.3106851279735565
2,0.5033413171768188,0.12166143953800201,0.42865848541259766,0.2580425441265106
3,0.5514029860496521,0.036693792790174484,0.480557382106781,0.17648828029632568
4,0.5752753615379333,-0.0015758570516481996,0.542995035648346,0.07839944213628769
5,0.5986614227294922,-0.03693551942706108,0.6096494197845459,-0.02627676911652088
6,0.6408054232597351,-0.09968079626560211,0.7054330110549927,-0.16407890617847443
7,0.7928560972213745,-0.34135812520980835,0.7744908332824707,-0.27023738622665405
8,1.3740954399108887,-1.33572518825531,0.9533804059028625,-0.5960735082626343
9,1.7600936889648438,-1.9795536994934082,1.2203623056411743,-1.062986135482788
10,2.160043478012085,-2.6131091117858887,1.1120487451553345,-0.8983370065689087
11,3.0548295974731445,-3.9166903495788574,0.9406447410583496,-0.6132928133010864
